Date,Issue,Code,Sector,Component Weight (TOPIX),New Index Series Code
20250331,"FALCO HOLDINGS Co.,Ltd.",4671,"Services",0.0025%,TOPIX Small 2
20250331,"CRESCO LTD.",4674,"Information & Communication",0.0049%,TOPIX Small 2
20250331,"FUJI MEDIA HOLDINGS,INC.",4676,"Information & Communication",0.0649%,TOPIX Mid400
20250331,"ROUND ONE Corporation",4680,"Services",0.0253%,TOPIX Small 1
20250331,"RESORTTRUST,INC.",4681,"Services",0.0311%,TOPIX Mid400
20250331,"OBIC Co.,Ltd.",4684,"Information & Communication",0.2120%,TOPIX Mid400
20250331,"JUSTSYSTEMS CORPORATION",4686,"Information & Communication",0.0128%,TOPIX Small 1
20250331,"TDC SOFT Inc.",4687,"Information & Communication",0.0057%,TOPIX Small 2
20250331,"LY Corporation",4689,"Information & Communication",0.2147%,TOPIX Large70
20250331,"BML,INC.",4694,"Services",0.0101%,TOPIX Small 1
20250331,"Trend Micro Incorporated",4704,"Information & Communication",0.1394%,TOPIX Mid400
20250331,"ID Holdings Corporation",4709,"Information & Communication",0.0033%,TOPIX Small 2
20250331,"RISO KYOIKU CO.,LTD.",4714,"Services",0.0045%,TOPIX Small 2
20250331,"ORACLE CORPORATION JAPAN",4716,"Information & Communication",0.0794%,TOPIX Mid400
20250331,"WASEDA ACADEMY CO.,LTD.",4718,"Services",0.0031%,TOPIX Small 2
20250331,"ALPHA SYSTEMS INC.",4719,"Information & Communication",0.0027%,TOPIX Small 2
20250331,"Future Corporation",4722,"Information & Communication",0.0114%,TOPIX Small 1
20250331,"CAC Holdings Corporation",4725,"Information & Communication",0.0034%,TOPIX Small 2
20250331,"USS Co.,Ltd.",4732,"Services",0.0777%,TOPIX Mid400
20250331,"OBIC BUSINESS CONSULTANTS CO.,LTD.",4733,"Information & Communication",0.0324%,TOPIX Mid400
20250331,"ITFOR Inc.",4743,"Information & Communication",0.0046%,TOPIX Small 2
20250331,"Tokyo Individualized Educational Institute,INC.",4745,"Services",0.0011%,TOPIX Small 2
20250331,"Toukei Computer Co.,Ltd.",4746,"Information & Communication",0.0031%,TOPIX Small 2
20250331,"CyberAgent,Inc.",4751,"Services",0.0678%,TOPIX Mid400
20250331,"Rakuten Group,Inc.",4755,"Services",0.1632%,TOPIX Mid400
20250331,"CREEK & RIVER Co.,Ltd.",4763,"Services",0.0023%,TOPIX Small 2
20250331,"SBI Global Asset Management Co.,Ltd.",4765,"Services",0.0036%,TOPIX Small 2
20250331,"TOW CO.,LTD.",4767,"Services",0.0015%,TOPIX Small 2
20250331,"OTSUKA CORPORATION",4768,"Information & Communication",0.0972%,TOPIX Mid400
20250331,"Cybozu,Inc.",4776,"Information & Communication",0.0102%,TOPIX Small 1
20250331,"GMO internet,Inc.",4784,"Services",0.0006%,TOPIX Small 2
20250331,"YAMADA Consulting Group Co.,Ltd.",4792,"Services",0.0024%,TOPIX Small 2
20250331,"CENTRAL SPORTS CO.,LTD.",4801,"Services",0.0024%,TOPIX Small 2
20250331,"Paraca Inc.",4809,"Real Estate",0.0015%,TOPIX Small 2
20250331,"DENTSU SOKEN INC.",4812,"Information & Communication",0.0157%,TOPIX Small 1
20250331,"ACCESS CO.,LTD.",4813,"Information & Communication",0.0022%,TOPIX Small 2
20250331,"Digital Garage,Inc.",4819,"Information & Communication",0.0195%,TOPIX Small 1
20250331,"EM SYSTEMS CO.,LTD.",4820,"Information & Communication",0.0033%,TOPIX Small 2
20250331,"WEATHERNEWS INC.",4825,"Information & Communication",0.0070%,TOPIX Small 1
20250331,"Computer Institute of Japan, Ltd.",4826,"Information & Communication",0.0033%,TOPIX Small 2
20250331,"Business Engineering Corporation",4828,"Information & Communication",0.0023%,TOPIX Small 2
20250331,"WOWOW INC.",4839,"Information & Communication",0.0020%,TOPIX Small 2
20250331,"Scala,Inc.",4845,"Information & Communication",0.0010%,TOPIX Small 2
20250331,"FULLCAST HOLDINGS CO.,LTD.",4848,"Services",0.0033%,TOPIX Small 2
20250331,"en Japan Inc.",4849,"Services",0.0073%,TOPIX Small 1
20250331,"CellSource Co.,Ltd.",4880,"Pharmaceutical",0.0013%,TOPIX Small 2
20250331,"ASKA Pharmaceutical Holdings Co.,Ltd.",4886,"Pharmaceutical",0.0056%,TOPIX Small 2
20250331,"SAWAI GROUP HOLDINGS Co.,Ltd.",4887,"Pharmaceutical",0.0309%,TOPIX Mid400
20250331,"FUJIFILM Holdings Corporation",4901,"Chemicals",0.4544%,TOPIX Large70
20250331,"KONICA MINOLTA,INC.",4902,"Electric Appliances",0.0300%,TOPIX Mid400
20250331,"Shiseido Company,Limited",4911,"Chemicals",0.1560%,TOPIX Large70
20250331,"Lion Corporation",4912,"Chemicals",0.0598%,TOPIX Mid400
20250331,"TAKASAGO INTERNATIONAL CORPORATION",4914,"Chemicals",0.0114%,TOPIX Small 2
20250331,"MANDOM CORPORATION",4917,"Chemicals",0.0069%,TOPIX Small 1
20250331,"Milbon Co.,Ltd.",4919,"Chemicals",0.0127%,TOPIX Small 1
20250331,"KOSE Corporation",4922,"Chemicals",0.0335%,TOPIX Mid400
20250331,"COTA CO.,LTD.",4923,"Chemicals",0.0038%,TOPIX Small 2
20250331,"POLA ORBIS HOLDINGS INC.",4927,"Chemicals",0.0173%,TOPIX Mid400
20250331,"Noevir Holdings Co.,Ltd.",4928,"Chemicals",0.0101%,TOPIX Small 1
20250331,"Shinnihonseiyaku Co.,Ltd.",4931,"Chemicals",0.0035%,TOPIX Small 2
20250331,"I-ne CO.,LTD.",4933,"Chemicals",0.0014%,TOPIX Small 2
20250331,"AXXZIA Inc.",4936,"Chemicals",0.0008%,TOPIX Small 2
20250331,"S.T.CORPORATION",4951,"Chemicals",0.0027%,TOPIX Small 2
20250331,"KONISHI CO.,LTD.",4956,"Chemicals",0.0098%,TOPIX Small 2
20250331,"T.HASEGAWA CO.,LTD.",4958,"Chemicals",0.0142%,TOPIX Small 1
20250331,"KOBAYASHI PHARMACEUTICAL CO.,LTD.",4967,"Chemicals",0.0394%,TOPIX Mid400
20250331,"ARAKAWA CHEMICAL INDUSTRIES,LTD.",4968,"Chemicals",0.0027%,TOPIX Small 2
20250331,"MEC COMPANY LTD.",4971,"Chemicals",0.0050%,TOPIX Small 1
20250331,"JAPAN PURE CHEMICAL CO.,LTD.",4973,"Chemicals",0.0021%,TOPIX Small 2
20250331,"TAKARA BIO INC.",4974,"Chemicals",0.0069%,TOPIX Small 1
20250331,"JCU CORPORATION",4975,"Chemicals",0.0095%,TOPIX Small 1
20250331,"OAT Agrio Co.,Ltd.",4979,"Chemicals",0.0022%,TOPIX Small 2
20250331,"Dexerials Corporation",4980,"Chemicals",0.0416%,TOPIX Mid400
20250331,"Earth Corporation",4985,"Chemicals",0.0125%,TOPIX Small 1
20250331,"HOKKO CHEMICAL INDUSTRY CO.,LTD.",4992,"Chemicals",0.0030%,TOPIX Small 2
20250331,"Taisei Lamick Co.,Ltd.",4994,"Chemicals",0.0019%,TOPIX Small 2
20250331,"KUMIAI CHEMICAL INDUSTRY CO.,LTD.",4996,"Chemicals",0.0087%,TOPIX Small 1
20250331,"NIHON NOHYAKU CO.,LTD.",4997,"Chemicals",0.0030%,TOPIX Small 2
20250331,"NICHIREKI GROUP CO.,LTD.",5011,"Oil & Coal Products",0.0061%,TOPIX Small 2
20250331,"Yushiro Chemical Industry Co.,Ltd.",5013,"Oil & Coal Products",0.0026%,TOPIX Small 2
20250331,"Fuji Oil Company,Ltd.",5017,"Oil & Coal Products",0.0021%,TOPIX Small 2
20250331,"Idemitsu Kosan Co.,Ltd.",5019,"Oil & Coal Products",0.1304%,TOPIX Mid400
20250331,"ENEOS Holdings,Inc.",5020,"Oil & Coal Products",0.3516%,TOPIX Large70
20250331,"COSMO ENERGY HOLDINGS COMPANY,LIMITED",5021,"Oil & Coal Products",0.0559%,TOPIX Mid400
20250331,"ANYCOLOR Inc.",5032,"Information & Communication",0.0116%,TOPIX Small 1
20250331,"TESS Holdings Co.,Ltd.",5074,"Construction",0.0017%,TOPIX Small 2
20250331,"INFRONEER Holdings Inc.",5076,"Construction",0.0328%,TOPIX Mid400
20250331,"The Yokohama Rubber Company,Limited",5101,"Rubber Products",0.0461%,TOPIX Mid400
20250331,"Toyo Tire Corporation",5105,"Rubber Products",0.0416%,TOPIX Mid400
20250331,"BRIDGESTONE CORPORATION",5108,"Rubber Products",0.4649%,TOPIX Large70
20250331,"Sumitomo Rubber Industries,Ltd.",5110,"Rubber Products",0.0489%,TOPIX Mid400
20250331,"FUJIKURA COMPOSITES Inc.",5121,"Rubber Products",0.0035%,TOPIX Small 2
20250331,"OKAMOTO INDUSTRIES,INC.",5122,"Rubber Products",0.0072%,TOPIX Small 2
20250331,"Achilles Corporation",5142,"Chemicals",0.0020%,TOPIX Small 2
20250331,"Fukoku Co.,Ltd.",5185,"Rubber Products",0.0026%,TOPIX Small 2
20250331,"Nitta Corporation",5186,"Rubber Products",0.0097%,TOPIX Small 2
20250331,"Sumitomo Riko Company Limited",5191,"Rubber Products",0.0089%,TOPIX Small 1
20250331,"Mitsuboshi Belting Ltd.",5192,"Rubber Products",0.0138%,TOPIX Small 1
20250331,"Bando Chemical Industries,Ltd.",5195,"Rubber Products",0.0065%,TOPIX Small 2
20250331,"AGC Inc.",5201,"Glass & Ceramics Products",0.1171%,TOPIX Mid400
20250331,"Nippon Sheet Glass Company,Limited",5202,"Glass & Ceramics Products",0.0054%,TOPIX Small 1
20250331,"Arisawa Mfg.Co.,Ltd.",5208,"Chemicals",0.0055%,TOPIX Small 1
20250331,"Nippon Electric Glass Co.,Ltd.",5214,"Glass & Ceramics Products",0.0308%,TOPIX Mid400
20250331,"OHARA INC.",5218,"Glass & Ceramics Products",0.0013%,TOPIX Small 2
20250331,"Sumitomo Osaka Cement Co.,Ltd.",5232,"Glass & Ceramics Products",0.0165%,TOPIX Mid400
20250331,"TAIHEIYO CEMENT CORPORATION",5233,"Glass & Ceramics Products",0.0637%,TOPIX Mid400
20250331,"Nippon Hume Corporation",5262,"Glass & Ceramics Products",0.0046%,TOPIX Small 2
20250331,"NIPPON CONCRETE INDUSTRIES CO.,LTD.",5269,"Glass & Ceramics Products",0.0018%,TOPIX Small 2
20250331,"MITANI SEKISAN CO.,LTD.",5273,"Glass & Ceramics Products",0.0060%,TOPIX Small 2
20250331,"ASIA PILE HOLDINGS CORPORATION",5288,"Glass & Ceramics Products",0.0035%,TOPIX Small 2
20250331,"TOKAI CARBON CO.,LTD.",5301,"Glass & Ceramics Products",0.0232%,TOPIX Mid400
20250331,"Nippon Carbon Co.,Ltd.",5302,"Glass & Ceramics Products",0.0063%,TOPIX Small 1
20250331,"TOYO TANSO CO.,LTD.",5310,"Glass & Ceramics Products",0.0073%,TOPIX Small 1
20250331,"NORITAKE CO.,LIMITED",5331,"Glass & Ceramics Products",0.0103%,TOPIX Small 1
20250331,"TOTO LTD.",5332,"Glass & Ceramics Products",0.0749%,TOPIX Mid400
20250331,"NGK INSULATORS,LTD.",5333,"Glass & Ceramics Products",0.0540%,TOPIX Mid400
20250331,"Niterra Co.,Ltd.",5334,"Glass & Ceramics Products",0.0979%,TOPIX Mid400
20250331,"MARUWA CO.,LTD.",5344,"Glass & Ceramics Products",0.0333%,TOPIX Mid400
20250331,"SHINAGAWA REFRACTORIES CO.,LTD.",5351,"Glass & Ceramics Products",0.0055%,TOPIX Small 1
20250331,"KROSAKI HARIMA CORPORATION",5352,"Glass & Ceramics Products",0.0046%,TOPIX Small 1
20250331,"YOTAI REFRACTORIES CO.,LTD.",5357,"Glass & Ceramics Products",0.0023%,TOPIX Small 2
20250331,"FUJIMI INCORPORATED",5384,"Glass & Ceramics Products",0.0135%,TOPIX Small 1
20250331,"NICHIAS CORPORATION",5393,"Glass & Ceramics Products",0.0309%,TOPIX Mid400
20250331,"NIPPON STEEL CORPORATION",5401,"Iron & Steel",0.4409%,TOPIX Large70
20250331,"Kobe Steel,Ltd.",5406,"Iron & Steel",0.0948%,TOPIX Mid400
20250331,"NAKAYAMA STEEL WORKS,LTD.",5408,"Iron & Steel",0.0041%,TOPIX Small 1
20250331,"Godo Steel,Ltd.",5410,"Iron & Steel",0.0059%,TOPIX Small 1
20250331,"JFE Holdings,Inc.",5411,"Iron & Steel",0.1502%,TOPIX Mid400
20250331,"TOKYO STEEL MANUFACTURING CO.,LTD.",5423,"Iron & Steel",0.0121%,TOPIX Small 1
20250331,"KYOEI STEEL LTD.",5440,"Iron & Steel",0.0050%,TOPIX Small 1
20250331,"YAMATO KOGYO CO.,LTD.",5444,"Iron & Steel",0.0406%,TOPIX Mid400
20250331,"TOKYO TEKKO CO.,LTD.",5445,"Iron & Steel",0.0069%,TOPIX Small 1
20250331,"OSAKA STEEL CO.,LTD.",5449,"Iron & Steel",0.0036%,TOPIX Small 2
20250331,"Yodogawa Steel Works,Ltd.",5451,"Iron & Steel",0.0140%,TOPIX Small 1
20250331,"Chubu Steel Plate Co.,Ltd.",5461,"Iron & Steel",0.0038%,TOPIX Small 1
20250331,"Maruichi Steel Tube Ltd.",5463,"Iron & Steel",0.0276%,TOPIX Mid400
20250331,"MORY INDUSTRIES INC.",5464,"Iron & Steel",0.0034%,TOPIX Small 2
20250331,"Daido Steel Co.,Ltd.",5471,"Iron & Steel",0.0204%,TOPIX Mid400
20250331,"Nippon Yakin kogyo Co.,Ltd.",5480,"Iron & Steel",0.0076%,TOPIX Small 1
20250331,"Sanyo Special Steel Co.,Ltd.",5481,"Iron & Steel",0.0074%,TOPIX Small 1
20250331,"AICHI STEEL CORPORATION",5482,"Iron & Steel",0.0110%,TOPIX Small 1
20250331,"PACIFIC METALS CO.,LTD.",5541,"Iron & Steel",0.0043%,TOPIX Small 2
20250331,"Nippon Denko Co.,Ltd.",5563,"Iron & Steel",0.0046%,TOPIX Small 1
20250331,"Kurimoto,Ltd.",5602,"Iron & Steel",0.0058%,TOPIX Small 2
20250331,"The Japan Steel Works,Ltd.",5631,"Machinery",0.0423%,TOPIX Mid400
20250331,"Mitsubishi Steel Mfg.Co.,Ltd.",5632,"Iron & Steel",0.0033%,TOPIX Small 2
20250331,"Nippon Seisen Co.,Ltd.",5659,"Iron & Steel",0.0028%,TOPIX Small 2
20250331,"ENVIPRO HOLDINGS Inc.",5698,"Iron & Steel",0.0012%,TOPIX Small 2
20250331,"DAIKI ALUMINIUM INDUSTRY CO.,LTD.",5702,"Nonferrous Metals",0.0039%,TOPIX Small 1
20250331,"Nippon Light Metal Holdings Company,Ltd.",5703,"Nonferrous Metals",0.0121%,TOPIX Small 1
20250331,"Mitsui Mining and Smelting Company,Limited",5706,"Nonferrous Metals",0.0296%,TOPIX Mid400
20250331,"Toho Zinc CO.,Ltd.",5707,"Nonferrous Metals",0.0013%,TOPIX Small 2
20250331,"Mitsubishi Materials Corporation",5711,"Nonferrous Metals",0.0476%,TOPIX Mid400
20250331,"Sumitomo Metal Mining Co.,Ltd.",5713,"Nonferrous Metals",0.1119%,TOPIX Mid400
20250331,"DOWA HOLDINGS CO.,LTD.",5714,"Nonferrous Metals",0.0340%,TOPIX Mid400
20250331,"FURUKAWA CO.,LTD.",5715,"Nonferrous Metals",0.0068%,TOPIX Small 2
20250331,"OSAKA Titanium technologies Co.,Ltd.",5726,"Nonferrous Metals",0.0091%,TOPIX Small 1
20250331,"TOHO TITANIUM COMPANY,LIMITED",5727,"Nonferrous Metals",0.0063%,TOPIX Small 1
20250331,"UACJ Corporation",5741,"Nonferrous Metals",0.0182%,TOPIX Small 1
20250331,"CK SAN-ETSU Co.,Ltd.",5757,"Nonferrous Metals",0.0025%,TOPIX Small 2
20250331,"Furukawa Electric Co.,Ltd.",5801,"Nonferrous Metals",0.0447%,TOPIX Mid400
20250331,"Sumitomo Electric Industries,Ltd.",5802,"Nonferrous Metals",0.2321%,TOPIX Large70
20250331,"Fujikura Ltd.",5803,"Nonferrous Metals",0.1578%,TOPIX Mid400
20250331,"SWCC Corporation",5805,"Nonferrous Metals",0.0226%,TOPIX Small 1
20250331,"HIRAKAWA HEWTECH CORP.",5821,"Nonferrous Metals",0.0025%,TOPIX Small 2
20250331,"Iyogin Holdings,Inc.",5830,"Banks",0.0599%,TOPIX Mid400
20250331,"Shizuoka Financial Group,Inc.",5831,"Banks",0.0930%,TOPIX Mid400
20250331,"Chugin Financial Group,Inc.",5832,"Banks",0.0366%,TOPIX Mid400
20250331,"Rakuten Bank,Ltd.",5838,"Banks",0.0776%,TOPIX Mid400
20250331,"Kyoto Financial Group,Inc.",5844,"Banks",0.0745%,TOPIX Mid400
20250331,"RYOBI LIMITED",5851,"Nonferrous Metals",0.0065%,TOPIX Small 1
20250331,"ARE Holdings,Inc.",5857,"Nonferrous Metals",0.0218%,TOPIX Small 1
20250331,"Toyo Seikan Group Holdings,Ltd.",5901,"Metal Products",0.0425%,TOPIX Mid400
20250331,"HOKKAN HOLDINGS LIMITED",5902,"Metal Products",0.0024%,TOPIX Small 2
20250331,"CORONA CORPORATION",5909,"Metal Products",0.0014%,TOPIX Small 2
20250331,"Yokogawa Bridge Holdings Corp.",5911,"Metal Products",0.0118%,TOPIX Small 1
20250331,"Sanwa Holdings Corporation",5929,"Metal Products",0.1283%,TOPIX Mid400
20250331,"Bunka Shutter Co.,Ltd.",5930,"Metal Products",0.0134%,TOPIX Small 1
20250331,"Sankyo Tateyama,Inc.",5932,"Metal Products",0.0021%,TOPIX Small 2
20250331,"ALINCO INCORPORATED",5933,"Metal Products",0.0021%,TOPIX Small 2
20250331,"LIXIL Corporation",5938,"Metal Products",0.0686%,TOPIX Mid400
20250331,"NORITZ CORPORATION",5943,"Metal Products",0.0068%,TOPIX Small 1
20250331,"CHOFU SEISAKUSHO CO.,LTD.",5946,"Metal Products",0.0056%,TOPIX Small 2
20250331,"RINNAI CORPORATION",5947,"Metal Products",0.0491%,TOPIX Mid400
20250331,"UNIPRES CORPORATION",5949,"Transportation Equipment",0.0051%,TOPIX Small 1
20250331,"NITTOSEIKO CO.,LTD.",5957,"Metal Products",0.0023%,TOPIX Small 2
20250331,"OKABE CO.,LTD.",5959,"Metal Products",0.0042%,TOPIX Small 2
20250331,"G-TEKT CORPORATION",5970,"Metal Products",0.0053%,TOPIX Small 1
20250331,"Topre Corporation",5975,"Metal Products",0.0090%,TOPIX Small 1
20250331,"Neturen Co.,Ltd.",5976,"Metal Products",0.0039%,TOPIX Small 2
20250331,"TOKYO ROPE MFG.CO.,LTD",5981,"Metal Products",0.0020%,TOPIX Small 2
20250331,"SUNCALL CORPORATION",5985,"Metal Products",0.0010%,TOPIX Small 2
20250331,"PIOLAX,INC.",5988,"Metal Products",0.0087%,TOPIX Small 1
20250331,"H-ONE CO.,LTD.",5989,"Metal Products",0.0032%,TOPIX Small 2
20250331,"NHK SPRING CO.,LTD.",5991,"Metal Products",0.0387%,TOPIX Mid400
20250331,"CHUO SPRING CO.,LTD.",5992,"Metal Products",0.0030%,TOPIX Small 2
20250331,"MIURA CO.,LTD.",6005,"Machinery",0.0366%,TOPIX Mid400
20250331,"TAKUMA CO.,LTD.",6013,"Machinery",0.0161%,TOPIX Small 1
20250331,"TechnoPro Holdings,Inc.",6028,"Services",0.0545%,TOPIX Mid400
20250331,"IR Japan Holdings,Ltd.",6035,"Services",0.0010%,TOPIX Small 2
20250331,"KeePer Technical Laboratory Co.,Ltd.",6036,"Services",0.0063%,TOPIX Small 1
20250331,"Gunosy Inc.",6047,"Services",0.0014%,TOPIX Small 2
20250331,"E-Guardian Inc.",6050,"Services",0.0026%,TOPIX Small 2
20250331,"JAPAN MATERIAL Co.,Ltd.",6055,"Services",0.0101%,TOPIX Small 1
20250331,"VECTOR INC.",6058,"Services",0.0037%,TOPIX Small 2
20250331,"CHARM CARE CORPORATION",6062,"Services",0.0030%,TOPIX Small 2
20250331,"CAREERLINK CO.,LTD.",6070,"Services",0.0021%,TOPIX Small 2
20250331,"IBJ,Inc.",6071,"Services",0.0013%,TOPIX Small 2
20250331,"ASANTE INCORPORATED",6073,"Services",0.0022%,TOPIX Small 2
20250331,"Value HR Co.,Ltd.",6078,"Services",0.0036%,TOPIX Small 2
20250331,"M&A Capital Partners Co.,Ltd.",6080,"Services",0.0061%,TOPIX Small 1
20250331,"RIDE ON EXPRESS HOLDINGS Co.,Ltd.",6082,"Services",0.0011%,TOPIX Small 2
20250331,"SIGMAXYZ Holdings Inc.",6088,"Services",0.0074%,TOPIX Small 1
20250331,"WILL GROUP,INC.",6089,"Services",0.0022%,TOPIX Small 2
20250331,"MedPeer,Inc.",6095,"Services",0.0010%,TOPIX Small 2
20250331,"Recruit Holdings Co.,Ltd.",6098,"Services",1.6222%,TOPIX Core30
20250331,"ELAN Corporation",6099,"Services",0.0026%,TOPIX Small 2
20250331,"TSUGAMI CORPORATION",6101,"Machinery",0.0104%,TOPIX Small 1
20250331,"OKUMA Corporation",6103,"Machinery",0.0159%,TOPIX Small 1
20250331,"SHIBAURA MACHINE CO.,LTD.",6104,"Machinery",0.0123%,TOPIX Small 1
20250331,"AMADA CO.,LTD.",6113,"Machinery",0.0537%,TOPIX Mid400
20250331,"AIDA ENGINEERING,LTD.",6118,"Machinery",0.0053%,TOPIX Small 1
20250331,"FUJI CORPORATION",6134,"Machinery",0.0243%,TOPIX Mid400
20250331,"Makino Milling Machine Co.,Ltd.",6135,"Machinery",0.0344%,TOPIX Small 1
20250331,"OSG Corporation",6136,"Machinery",0.0192%,TOPIX Mid400
20250331,"Asahi Diamond Industrial Co.,Ltd.",6140,"Machinery",0.0055%,TOPIX Small 1
20250331,"DMG MORI CO.,LTD.",6141,"Machinery",0.0487%,TOPIX Mid400
20250331,"Sodick Co.,Ltd.",6143,"Machinery",0.0061%,TOPIX Small 1
20250331,"DISCO CORPORATION",6146,"Machinery",0.3841%,TOPIX Large70
20250331,"NITTO KOHKI CO.,LTD.",6151,"Machinery",0.0019%,TOPIX Small 2
20250331,"NS TOOL CO.,LTD.",6157,"Machinery",0.0017%,TOPIX Small 2
20250331,"Fuji Die Co.,Ltd.",6167,"Machinery",0.0015%,TOPIX Small 2
20250331,"JAPAN POST HOLDINGS Co.,Ltd.",6178,"Services",0.4541%,TOPIX Large70
20250331,"BELLSYSTEM24 HOLDINGS,INC.",6183,"Services",0.0037%,TOPIX Small 1
20250331,"Kamakura Shinsho,Ltd.",6184,"Services",0.0011%,TOPIX Small 2
20250331,"AirTrip Corp.",6191,"Services",0.0019%,TOPIX Small 2
20250331,"Atrae,Inc.",6194,"Services",0.0013%,TOPIX Small 2
20250331,"Strike Company,Limited",6196,"Services",0.0040%,TOPIX Small 1
20250331,"Solasto Corporation",6197,"Services",0.0034%,TOPIX Small 1
20250331,"SERAKU Co.,Ltd.",6199,"Services",0.0014%,TOPIX Small 2
20250331,"Insource Co.,Ltd.",6200,"Services",0.0047%,TOPIX Small 1
20250331,"TOYOTA INDUSTRIES CORPORATION",6201,"Transportation Equipment",0.2863%,TOPIX Mid400
20250331,"NPR-RIKEN CORPORATION",6209,"Machinery",0.0083%,TOPIX Small 1
20250331,"SHIMA SEIKI MFG.,LTD.",6222,"Machinery",0.0038%,TOPIX Small 1
20250331,"OPTORUN CO.,LTD.",6235,"Machinery",0.0067%,TOPIX Small 1
20250331,"IWAKI CO.,LTD.",6237,"Machinery",0.0038%,TOPIX Small 2
20250331,"FURYU CORPORATION",6238,"Machinery",0.0024%,TOPIX Small 2
20250331,"YAMASHIN-FILTER CORP.",6240,"Machinery",0.0032%,TOPIX Small 2
20250331,"HISAKA WORKS,LTD.",6247,"Machinery",0.0028%,TOPIX Small 2
20250331,"YAMABIKO CORPORATION",6250,"Machinery",0.0104%,TOPIX Small 1
20250331,"Nomura Micro Science Co.,Ltd.",6254,"Machinery",0.0106%,TOPIX Small 1
20250331,"HIRATA Corporation",6258,"Machinery",0.0058%,TOPIX Small 1
20250331,"PEGASUS CO.,LTD.",6262,"Machinery",0.0015%,TOPIX Small 2
20250331,"Marumae Co.,Ltd.",6264,"Machinery",0.0015%,TOPIX Small 2
20250331,"TAZMO CO.,LTD.",6266,"Machinery",0.0035%,TOPIX Small 1
20250331,"Nabtesco Corporation",6268,"Machinery",0.0387%,TOPIX Mid400
20250331,"MODEC,INC.",6269,"Machinery",0.0139%,TOPIX Small 1
20250331,"RHEON AUTOMATIC MACHINERY CO.,LTD.",6272,"Machinery",0.0035%,TOPIX Small 2
20250331,"SMC CORPORATION",6273,"Machinery",0.4238%,TOPIX Large70
20250331,"HOSOKAWA MICRON CORPORATION",6277,"Machinery",0.0076%,TOPIX Small 1
20250331,"UNION TOOL CO.",6278,"Machinery",0.0047%,TOPIX Small 1
20250331,"ZUIKO CORPORATION",6279,"Machinery",0.0019%,TOPIX Small 2
20250331,"OILES CORPORATION",6282,"Machinery",0.0082%,TOPIX Small 2
20250331,"NISSEI ASB MACHINE CO.,LTD.",6284,"Machinery",0.0045%,TOPIX Small 1
20250331,"SATO HOLDINGS CORPORATION",6287,"Machinery",0.0070%,TOPIX Small 1
20250331,"GIKEN LTD.",6289,"Machinery",0.0035%,TOPIX Small 1
20250331,"AIRTECH JAPAN,LTD.",6291,"Machinery",0.0013%,TOPIX Small 2
20250331,"NISSEI PLASTIC INDUSTRIAL CO.,LTD.",6293,"Machinery",0.0015%,TOPIX Small 2
20250331,"Y.A.C.HOLDINGS CO.,LTD.",6298,"Machinery",0.0023%,TOPIX Small 2
20250331,"KOMATSU LTD.",6301,"Machinery",0.5663%,TOPIX Large70
20250331,"SUMITOMO HEAVY INDUSTRIES,LTD.",6302,"Machinery",0.0481%,TOPIX Mid400
20250331,"Hitachi Construction Machinery Co.,Ltd.",6305,"Machinery",0.0419%,TOPIX Mid400
20250331,"NIKKO CO.,LTD.",6306,"Machinery",0.0027%,TOPIX Small 2
20250331,"TOMOE ENGINEERING CO.,LTD.(TOMOE KOGYO CO.,LTD.)",6309,"Machinery",0.0045%,TOPIX Small 2
20250331,"ISEKI & CO.,LTD.",6310,"Machinery",0.0027%,TOPIX Small 2
20250331,"TOWA CORPORATION",6315,"Machinery",0.0121%,TOPIX Small 1
20250331,"Kitagawa Corporation",6317,"Machinery",0.0013%,TOPIX Small 2
20250331,"RORZE CORPORATION",6323,"Machinery",0.0195%,TOPIX Mid400
20250331,"KUBOTA CORPORATION",6326,"Machinery",0.2498%,TOPIX Large70
20250331,"EBARA JITSUGYO CO.,LTD.",6328,"Machinery",0.0047%,TOPIX Small 2
20250331,"TOYO ENGINEERING CORPORATION",6330,"Construction",0.0026%,TOPIX Small 2
20250331,"Mitsubishi Kakoki Kaisha,Ltd.",6331,"Machinery",0.0038%,TOPIX Small 2
20250331,"TSUKISHIMA HOLDINGS CO.,LTD.",6332,"Machinery",0.0062%,TOPIX Small 2
20250331,"TEIKOKU ELECTRIC MFG. CO.,LTD.",6333,"Machinery",0.0049%,TOPIX Small 2
20250331,"Sintokogio,Ltd.",6339,"Machinery",0.0049%,TOPIX Small 2
20250331,"SHIBUYA CORPORATION",6340,"Machinery",0.0080%,TOPIX Small 2
20250331,"AICHI CORPORATION",6345,"Machinery",0.0056%,TOPIX Small 2
20250331,"KOMORI CORPORATION",6349,"Machinery",0.0080%,TOPIX Small 2
20250331,"TSURUMI MANUFACTURING CO.,LTD.",6351,"Machinery",0.0063%,TOPIX Small 2
20250331,"SAKAI HEAVY INDUSTRIES,LTD.",6358,"Machinery",0.0022%,TOPIX Small 2
20250331,"EBARA CORPORATION",6361,"Machinery",0.1231%,TOPIX Mid400
20250331,"Torishima Pump Mfg.Co.,Ltd.",6363,"Machinery",0.0047%,TOPIX Small 1
20250331,"HOKUETSU INDUSTRIES CO.,LTD.",6364,"Machinery",0.0051%,TOPIX Small 2
